batchsize,dim_input,dim_output,activation_fct
58,694,1550,1
16,4001,628,1
42,2848,2629,1
2,3827,3986,0
55,3919,2032,0
28,61,4011,0
25,2493,3011,0
9,1632,287,0
40,1821,8,1
49,610,1236,0
5,2276,1095,0
4,1786,722,0
33,634,297,0
48,154,2189,0
56,2205,3466,1
53,3486,1140,1
2,4056,2839,0
50,740,2745,1
3,2664,2400,1
4,476,297,1
45,3595,2394,0
45,909,538,0
50,239,2165,1
22,1098,817,0
28,3271,2530,0
7,2238,4018,1
54,3768,494,0
7,2883,2306,1
34,1209,877,0
39,2208,2198,0
22,1328,3577,1
15,1726,70,0
63,4046,1698,1
40,523,1495,0
46,905,3251,0
3,1094,236,0
24,1346,2278,0
46,2866,1605,0
33,375,3953,0
5,1957,2747,1
18,1367,1041,1
39,2819,3879,0
57,2292,3457,0
10,2055,1137,1
48,476,2646,0
4,2742,2606,0
4,2897,1110,0
61,1884,2571,0
45,265,2497,1
62,3109,1435,0
36,1644,2488,0
4,3195,1806,1
45,1321,1300,0
4,1061,3128,1
47,1464,2293,0
12,168,734,1
51,2554,3001,1
54,4035,3962,0
20,354,2066,0
44,3004,1190,1
1,2393,754,0
7,2477,729,0
18,3138,1400,0
10,460,2540,1
7,3785,721,0
61,1722,110,1
40,2136,1898,1
16,3932,931,1
35,214,2323,0
29,1889,777,0
14,290,63,1
49,2946,2192,1
3,2595,2835,1
1,1996,3869,1
8,483,1846,1
24,85,558,1
5,2937,1547,0
16,2987,883,0
33,2258,3688,1
24,117,2790,1
17,499,4079,0
52,3889,1408,1
64,2521,4016,1
2,3198,2242,1
8,4079,1500,1
37,3264,3086,0
43,1975,1862,1
53,3598,2710,0
63,1623,4044,0
39,2394,3232,1
61,3005,3928,1
8,1578,2450,1
52,1554,3656,1
50,1422,1659,1
22,3497,2674,1
1,2436,3962,1
35,1208,1420,1
5,3646,1290,1
45,3802,3490,1
21,688,2159,1
35,3396,2042,1
30,1355,2302,0
28,3877,1458,1
8,1016,3550,1
43,1714,1543,1
22,4092,3303,0
14,3352,2465,1
59,2099,1139,1
61,485,1154,1
51,3672,1718,1
57,2690,351,1
22,409,397,1
21,1584,2472,1
28,1897,3576,1
45,3600,2601,1
30,2590,2185,1
44,859,3292,1
10,3130,817,1
27,1542,530,0
42,3831,1316,1
36,835,818,0
49,2646,568,0
13,2363,2173,0
54,305,2610,0
2,3084,1028,1
50,2136,31,1
10,3182,2427,0
8,371,3734,0
4,1651,2458,0
18,843,3213,1
48,1663,3094,1
52,3279,1511,0
7,4086,420,0
63,1034,841,1
38,3173,3008,0
37,1671,1419,1
23,1528,1364,0
24,3362,1033,1
49,599,1733,1
13,3246,41,1
54,460,2126,1
34,3950,2645,0
57,302,905,1
56,1145,1143,0
20,1065,3236,0
63,2286,1479,1
26,1065,307,0
51,779,1959,0
4,1365,2188,1
49,1344,3066,1
39,3869,2724,1
35,3236,2274,1
1,1272,3686,0
36,3840,2093,0
25,3716,2156,0
42,2492,1081,1
9,50,3905,0
24,3653,3050,0
60,743,191,0
22,2247,1716,1
48,3258,3860,0
29,382,1650,0
35,884,3783,0
60,3840,2904,0
46,2788,1949,1
16,1158,3031,0
52,2276,2123,1
5,3728,3226,0
50,1530,347,1
7,178,361,0
29,2611,2822,1
10,826,3925,1
15,1721,3378,0
35,129,1277,0
42,2299,428,1
7,1552,175,1
51,2525,3847,0
45,715,3821,0
47,3139,3649,1
39,2696,2968,1
47,1109,2578,1
56,2217,600,0
44,74,1311,1
19,133,2438,1
34,328,492,0
20,2383,2351,1
9,2334,17,1
31,622,2796,1
10,951,1324,1
25,2643,1986,0
3,910,933,1
12,474,1388,1
11,2937,461,0
54,2251,2773,1
32,3184,3367,1
51,886,3443,1
43,3888,613,1
42,626,2157,1
44,1088,3138,1
51,941,3849,0
62,28,2445,1
44,3734,3509,0
42,2611,1688,1
40,2269,2701,1
1,2610,3718,1
54,1217,1117,0
62,3110,2757,0
40,154,3561,1
18,1142,1866,1
25,1747,2305,0
60,259,2615,1
36,2451,3230,1
5,4084,2342,0
44,2506,1944,1
48,2470,2252,1
3,2557,1310,1
43,1794,3318,1
49,48,1045,0
19,1561,1626,0
3,3254,544,0
21,2528,573,1
33,238,3599,1
63,1297,1694,1
11,442,2760,1
41,2845,1694,0
47,2603,1967,0
12,1400,1810,0
6,2760,1823,0
7,2850,3244,1
41,902,2361,1
28,1006,3419,0
21,3519,892,0
56,1657,464,0
21,1453,982,1
39,1110,2777,1
44,1927,4086,1
17,3257,3900,1
4,1388,2443,1
37,980,840,0
5,2677,843,1
30,3508,2808,1
50,691,3429,0
6,938,3854,0
23,3205,2169,1
40,1460,1644,0
4,3811,2789,0
29,699,858,0
54,586,754,0
52,2778,884,0
7,432,721,0
1,1860,2589,0
21,2385,490,1
64,342,205,1
30,1281,12,1
51,2269,601,1
15,2997,1690,1
21,2163,3326,0
57,502,2651,0
60,911,1608,1
58,3065,1007,1
57,2919,3329,1
16,1196,3389,0
46,3196,314,1
42,3111,2954,1
54,2712,509,0
2,799,110,0
34,886,1965,1
40,3389,317,1
2,4015,3631,1
62,3621,2269,1
12,958,2177,1
47,2750,1676,0
41,409,3041,0
32,640,1548,0
47,1891,1324,1
34,2441,3220,0
45,2157,1418,1
12,3085,3709,1
10,144,2720,1
52,135,3999,1
55,1307,2089,0
28,1452,1654,0
19,3224,3565,0
1,2580,1083,1
48,3465,2224,1
22,3082,2263,1
23,2777,2889,1
54,1828,976,1
10,991,2168,0
63,1545,127,0
46,3560,529,1
29,1729,512,0
23,3798,2140,1
58,1061,3607,1
26,121,120,1
22,95,1485,0
10,527,1384,1
64,3739,4013,0
54,3144,1485,1
49,1229,1124,1
57,1203,3965,1
9,3761,2653,0
4,1311,3076,1
31,2087,1667,0
31,2675,3877,1
61,17,3761,1
18,3920,3618,0
62,2379,3841,0
6,572,1277,0
59,106,3678,0
48,3207,1192,0
43,1362,3176,0
44,3148,514,0
2,2044,2561,1
36,3874,3095,1
12,1541,4070,0
7,3305,3328,1
50,396,3084,0
41,3867,1667,1
40,622,2838,0
62,3206,1359,0
4,1688,2617,0
24,3837,4087,0
47,2539,943,0
5,355,1276,0
18,1753,1863,1
51,707,3157,1
64,3491,540,0
25,3734,3231,0
18,3504,2279,1
28,551,2689,0
2,518,2215,0
2,1033,1046,0
34,3909,1982,0
24,2994,3967,1
48,937,298,1
7,1080,2147,1
4,81,307,1
63,2476,3679,1
42,3196,3024,1
51,1962,687,1
41,1298,324,0
38,437,4010,0
20,2314,3369,1
23,635,1443,0
49,3987,2284,0
44,844,3051,0
11,1055,362,1
13,3690,3128,1
47,282,2698,1
37,176,2225,1
45,2944,2432,0
14,2977,3648,0
7,3873,3654,1
7,657,528,1
54,2924,1008,0
13,327,3586,1
38,3836,2245,0
49,3886,2148,1
2,3354,833,0
56,777,3901,0
4,2216,1797,1
23,1986,905,0
14,1597,2690,0
26,2561,601,1
32,446,3154,0
14,1326,2691,0
44,805,390,0
4,577,3899,1
29,3685,240,0
54,1118,1590,1
46,1598,1178,1
16,1092,8,0
20,1892,1295,1
37,1964,2169,0
39,3414,2650,1
35,1408,3664,0
3,479,3505,1
6,2266,347,1
16,3722,1325,0
22,2054,1443,0
23,2325,1943,0
5,3942,2665,0
21,3399,4049,0
27,3838,3091,1
58,764,4060,0
56,414,3657,1
5,1352,4026,1
39,1348,584,1
32,493,2847,0
49,2539,3930,0
48,2050,2758,0
18,328,681,1
62,3220,3189,1
3,1156,2463,0
24,3212,1028,0
19,278,1710,0
61,3216,468,0
12,2106,408,0
4,487,1023,0
24,3729,2918,1
41,2340,2777,1
44,1757,1721,1
44,2284,49,1
28,2929,76,0
59,3277,2430,1
1,1798,1883,0
23,1122,2874,1
20,2775,3857,1
13,738,1788,1
39,1829,2241,0
31,2307,1505,0
17,2058,1653,1
28,2175,177,1
39,3892,64,0
31,890,3361,0
23,3370,87,0
5,2527,1004,1
43,1749,1701,0
57,856,1136,0
46,812,1693,0
20,2712,557,1
52,3535,2969,1
6,94,56,1
36,2514,911,1
11,3855,1851,0
14,3802,3351,1
59,1236,2715,1
28,1030,2944,1
31,1583,1917,1
44,3324,3096,0
26,406,3714,0
36,1837,3482,0
61,4059,1735,0
58,1564,1305,0
52,4035,1788,0
18,1369,2067,1
21,857,951,0
42,1813,3731,1
46,1561,3588,0
37,313,1152,0
42,3670,1519,1
35,2550,231,1
8,1438,4080,0
61,1241,3399,0
53,2859,558,1
59,402,2462,1
3,3528,1368,1
41,97,1473,0
55,3937,733,0
63,145,327,1
41,3769,1748,0
19,3198,2819,1
2,3556,1062,1
58,2678,3593,1
34,1138,5,1
44,1953,3466,0
24,36,910,1
44,1198,1941,0
57,3220,431,0
56,99,2824,1
12,704,1535,1
51,1395,3909,0
6,1063,996,0
2,3106,3837,1
46,1986,367,1
9,3977,1730,1
54,1309,3904,1
26,3125,71,0
6,1162,47,1
51,1990,451,0
4,3009,2717,0
1,53,1750,1
58,3133,2930,0
62,2139,1698,1
63,2014,3238,1
5,1910,1205,1
34,3655,476,1
48,370,2876,0
49,3319,1974,1
41,2161,2565,0
32,995,1987,0
4,21,3903,1
25,477,2881,1
32,2617,62,0
21,3102,3401,1
23,3497,3474,0
40,349,1307,0
41,2272,1258,0
1,3689,3038,1
43,1164,797,0
32,1946,2606,0
47,75,2764,1
8,2647,1023,1
8,1833,2218,0
3,1634,3360,1
42,697,4037,0
33,2326,809,0
15,636,3865,1
44,3033,643,0
25,2244,175,1
35,2137,2121,1
45,342,2198,0
14,2813,2146,0
7,2566,1273,0
57,20,1690,0
53,3280,234,1
8,2440,1385,0
17,1604,3675,1
59,240,1159,0
47,3096,2464,1
10,3636,1034,1
39,2251,1445,0
5,1895,1528,1
29,3376,2402,0
1,1856,1122,0
10,2181,3833,0
47,3267,1978,1
4,2800,2242,1
1,539,1512,1
23,314,494,1
25,1639,3218,1
29,1685,1706,0
30,1762,1976,1
54,2614,3052,1
4,186,2033,0
54,494,3127,1
55,1714,807,0
44,867,335,1
55,2336,2716,0
23,3851,493,1
5,271,593,1
41,2616,726,1
15,960,2188,1
49,2750,2712,1
58,741,3956,1
15,3557,932,0
49,649,3908,0
4,2022,550,1
55,3414,2533,0
4,107,4018,1
57,959,2121,0
62,520,3069,0
15,3402,3835,1
3,434,3113,1
62,1110,786,0
17,2563,483,0
56,800,1795,0
10,1123,3426,1
20,1448,2505,1
20,3100,1876,1
12,2851,2299,1
44,630,1327,1
25,646,3372,0
61,1399,1478,1
62,1501,2323,1
41,1299,3711,0
5,135,2693,0
17,2267,1923,1
39,2294,3384,1
17,772,1066,1
19,532,2954,1
63,1391,1196,1
62,710,161,0
47,3407,1944,0
9,1246,3611,0
54,2515,1011,1
9,1876,1028,0
53,258,3017,1
38,3319,2579,1
38,1169,3796,1
31,3760,938,1
14,3295,2657,1
64,2295,762,0
59,3315,2002,0
39,3128,481,1
37,209,425,0
14,1989,2521,1
34,1610,307,1
23,1474,1564,1
30,1079,950,0
18,3893,1832,1
12,875,254,1
39,2926,69,1
59,2538,353,1
15,542,1241,1
62,3732,3459,1
57,2444,1334,1
54,1280,3733,0
14,1914,4056,1
30,1011,2622,0
38,1656,3558,0
49,4056,1904,0
51,3644,2009,0
17,1593,3840,1
18,2856,2374,0
8,4050,861,1
27,4026,2693,0
10,643,137,0
33,2452,2589,0
26,2522,3501,0
42,1061,1821,1
46,1844,3978,0
52,1390,1064,0
48,3304,2020,1
16,3773,786,0
28,2570,3718,0
52,2046,2055,0
35,3904,2375,1
44,3655,227,0
58,2857,3221,1
39,1135,1750,1
58,2746,3,0
53,2226,3191,0
17,42,2070,0
47,2202,1483,1
46,4043,1559,1
19,3293,3673,1
19,3431,2366,0
4,4001,3169,1
21,2827,2925,0
57,1965,1555,0
59,551,898,0
52,2351,3233,0
59,3837,3160,1
37,421,907,1
34,1846,600,1
60,2767,2813,0
1,220,1570,1
15,2641,15,0
52,3115,3135,1
61,2700,2250,0
25,3640,2339,1
11,3575,13,1
5,3822,1643,0
50,2061,2523,1
35,1981,3164,0
14,531,3971,0
44,1275,2232,1
29,364,1408,0
63,2675,1850,1
4,638,918,1
10,3566,1837,1
29,2888,3753,1
23,2258,1795,0
56,1852,1099,1
45,1498,1576,0
62,792,1203,0
58,3640,373,0
21,4019,75,1
37,965,1598,1
25,2831,672,1
26,4058,2134,0
10,1823,765,1
11,3464,2473,0
63,2530,3544,1
28,93,2976,0
63,1846,204,0
48,3010,786,1
59,2327,3492,0
37,2900,3020,1
44,3613,2891,0
42,402,3329,1
39,1725,2735,0
41,4079,476,0
9,3042,2177,1
2,1312,1571,0
22,1577,3636,0
18,3872,269,0
46,2598,1783,0
45,34,2725,0
36,474,1088,0
55,2169,1777,0
33,773,2927,1
6,2477,1934,1
8,20,1876,1
55,1812,2818,1
13,1644,3763,1
43,3219,2135,1
39,1992,1014,1
25,1283,2941,1
53,537,2014,0
60,3512,3179,1
43,107,2577,1
15,2086,1875,1
9,2931,2402,1
16,1598,1355,1
26,1439,2095,0
5,3303,1745,0
58,1477,1286,0
51,3591,739,0
54,1673,2380,1
58,482,2338,0
52,4001,1000,1
58,767,1107,0
10,2788,3182,0
56,28,3968,1
33,4007,938,0
44,2223,1809,1
8,146,3387,0
16,2515,2473,0
22,690,1158,1
2,1867,2407,0
54,1358,3949,1
40,85,967,1
53,1254,2575,0
35,1261,1985,1
34,2353,1579,1
56,3137,607,1
56,3338,3863,0
12,2805,2802,1
53,1587,1218,1
52,183,1491,0
5,3575,3289,1
44,3132,3773,0
13,3465,2971,1
35,922,1416,1
20,668,2724,1
10,841,3925,0
22,2272,1979,1
33,126,869,1
35,3364,1981,1
9,3118,2098,0
1,1545,3745,0
55,2293,1084,0
42,595,2397,1
41,3915,2848,1
33,1178,2997,1
60,3097,1884,0
40,998,2550,0
15,2282,2001,1
39,1786,2477,0
32,1664,1709,0
4,2524,420,1
23,1141,741,0
37,708,3565,1
33,1804,1719,1
54,1303,3805,1
19,2531,1307,1
22,2470,1977,1
29,3377,1852,0
17,1024,720,0
4,1166,2377,1
59,414,2337,1
62,2993,3726,1
21,1968,768,1
7,1236,996,0
1,2942,915,0
42,1675,2119,1
1,791,2965,1
38,3700,4092,0
42,1695,1989,0
13,1415,1857,0
39,156,1261,0
43,1445,787,0
3,598,370,0
15,3100,2192,0
63,2764,551,1
9,3922,2580,1
36,562,931,1
26,2688,1776,0
10,1410,3225,0
40,1046,3621,1
26,3458,439,1
31,2013,3056,0
12,3929,1622,1
22,3078,2171,0
12,3183,2959,0
34,1168,1398,1
63,3795,2650,0
5,1530,3875,1
14,3719,1392,0
61,2217,423,1
5,2941,3686,1
37,977,242,0
22,3948,452,1
53,391,761,0
22,1425,774,1
36,269,3916,0
22,531,2159,1
63,1809,836,1
33,3972,1738,1
46,2743,524,0
36,3736,2233,1
43,3801,2819,1
46,3201,2698,1
30,1139,1944,1
22,1688,2458,0
35,3329,3570,1
59,866,1294,1
34,287,2440,1
45,1349,3621,0
21,631,969,0
55,3741,3612,1
9,3552,2992,1
54,3672,452,0
5,2185,167,1
26,1006,1834,0
60,3906,1905,0
44,661,2206,0
42,3117,666,0
54,24,2497,0
15,1381,3966,0
47,2705,2072,1
36,1159,667,0
17,703,3563,1
61,2930,3435,1
47,1856,1829,1
26,2707,1694,0
29,3652,3017,1
53,3171,3579,0
35,3487,1947,0
16,326,1746,0
37,2167,2717,1
60,3298,33,0
45,257,873,1
9,615,1032,0
41,432,2863,0
16,3689,3233,1
46,884,1646,0
58,1011,302,1
45,769,2808,1
24,227,3214,1
52,1007,3547,0
11,1437,3683,1
64,3456,436,0
44,3012,2293,1
59,751,230,1
16,3753,2037,1
1,1383,478,1
46,2327,531,1
58,3828,1709,1
9,2325,3697,1
57,3803,3330,1
63,2042,960,1
36,1539,1002,1
52,3889,1630,0
57,1136,2304,1
50,3040,3723,1
58,2508,3106,0
4,2745,2572,1
43,2001,3512,1
6,439,3565,0
20,1295,1784,0
43,1505,3282,1
47,1931,2093,0
63,3135,663,1
4,3678,2794,1
14,1373,415,1
50,3036,991,1
15,1511,1683,1
6,1286,4078,1
64,2938,622,0
4,2660,3717,1
44,1850,3057,1
23,3236,828,1
12,465,3809,0
31,2028,2043,0
29,2235,3734,1
40,2383,3735,1
37,3467,1602,1
11,2361,1686,1
62,2332,3518,1
38,2443,4062,1
57,3560,559,1
40,3328,3747,1
9,1918,1818,0
19,326,679,0
51,2741,743,1
36,49,1994,1
32,2984,1046,0
27,1204,3515,0
20,1380,1577,1
20,3056,3941,1
50,3363,2487,0
32,872,2745,1
37,4062,868,0
24,2801,1153,1
49,1048,295,0
57,1704,1623,1
7,2228,2323,1
14,1621,1108,1
18,2243,2692,1
46,1699,1092,1
34,2618,2118,1
10,1090,1564,0
4,72,4091,0
11,1135,872,0
19,3769,609,0
37,2552,962,1
42,4086,2896,1
10,822,2167,1
48,3870,1667,1
16,2211,3385,0
17,899,2867,1
30,2181,1617,0
6,1529,120,1
33,721,1578,0
47,1594,1778,0
22,1506,2948,1
46,33,1384,0
58,1598,677,1
6,1307,421,0
23,1473,3480,1
28,3603,2330,0
57,1694,2079,0
36,1368,2529,1
22,3653,3794,1
15,2080,3396,0
46,2933,3829,1
38,2770,2541,0
5,1676,1608,1
23,1195,1082,0
8,3070,1382,0
9,276,4013,1
9,1964,3493,1
17,3287,1043,0
43,2222,127,0
35,1532,850,0
21,2890,467,0
44,782,33,0
29,1142,3152,1
4,3186,1419,1
27,1727,2591,0
29,199,490,0
53,3405,281,0
50,1150,2538,1
1,1410,1699,0
8,1086,1630,1
28,901,558,1
10,2233,1493,1
58,504,2600,1
39,371,2462,0
61,2230,2179,1
47,4035,1352,1
32,2074,18,0
61,1085,21,0
49,666,3341,1
48,567,984,0
35,3193,1131,1
36,3275,1905,1
11,418,1252,1
63,3322,2079,0
29,982,614,0
35,550,2130,0
23,1631,2316,0
1,3171,3099,0
63,522,3016,0
27,1820,3929,0
57,2126,565,0
49,3788,2307,1
64,1212,623,0
18,252,2734,0
62,689,416,0
36,3164,2352,1
54,129,3778,0
60,883,1494,0
59,1133,450,0
41,1188,213,0
44,3444,3925,1
1,709,1915,0
10,1529,3955,0
18,3466,1567,0
19,1582,1950,1
64,1676,740,0
40,1306,604,0
32,411,471,0
5,3542,4011,1
33,2543,1156,1
47,4060,3812,0
42,989,2166,1
58,2275,2956,1
41,37,626,0
12,20,638,1
4,3031,3092,1
15,2591,1053,1
25,147,3549,1
54,311,3163,1
30,1312,2313,0
36,3928,2832,1
53,19,972,1
51,2876,2502,0
8,551,1622,0
7,416,3914,0
51,3773,1678,0
63,4056,1504,1
40,2124,2340,1
61,3427,1936,0
53,2046,132,0
16,3417,3900,0
43,529,361,0
61,3954,2540,1
2,3507,1050,0
26,3205,505,0
60,4013,1239,1
57,1429,3122,0
32,2656,3251,1
48,2265,3050,1
40,757,3894,0
32,2988,2500,1
40,3628,1258,1
51,1834,2324,1
41,2613,762,0
20,1195,1132,1
23,2230,514,1
31,232,1512,0
35,371,1508,1
12,2456,1673,0
61,1955,1845,0
45,3500,1613,0
26,3965,289,1
58,1972,2021,0
53,212,1713,0
13,2741,3151,0
5,2238,1478,1
14,162,3410,0
63,510,531,1
5,1857,2438,1
30,2399,3973,1
24,2841,3146,0
32,2518,2357,0
2,3804,2044,0
41,2536,2043,0
6,2205,1350,1
54,3367,3094,1
56,3729,2812,0
21,222,1219,1
24,3399,3858,1
42,3874,1730,1
55,3905,2966,1
41,3801,4000,1
14,1322,378,0
61,3170,283,0
45,2907,1237,1
49,1635,1458,0
36,2962,2670,1
3,3457,1004,1
24,1704,1004,1
4,3377,1752,1
60,1386,393,1
40,3538,3275,1
33,4049,1966,0
30,3185,3702,1
36,1525,2170,1
50,3765,3612,0
48,2185,3676,1
16,240,2095,0
10,3857,4067,1
48,2925,2795,1
13,544,3592,1
51,3141,2158,0
15,1332,804,1
58,2400,3648,0
50,2309,1076,0
13,2779,1641,1
12,1427,1094,1
44,3404,3786,1
47,3888,2949,0
28,1862,714,1
27,3355,831,0
46,1351,2212,1
15,2983,175,0
38,3014,775,0
38,2800,2837,0
19,2316,3516,0
48,1202,29,1
49,1461,323,1
21,3246,2349,1
28,3428,1310,1
25,2348,328,1
2,534,1004,1
30,651,504,0
2,3761,767,1
21,3735,3111,1
1,1553,3999,0
31,3183,1526,0
19,566,3891,0
1,4045,2034,0
16,353,1979,0
14,1738,51,0
64,3609,1002,0
52,1118,1069,1
62,3022,3,0
13,1720,219,1
64,1394,2967,0
25,1935,3867,1
12,1856,3621,0
54,2801,2109,1
50,2365,614,0
53,899,1204,1
38,452,2986,0
12,2944,2814,0
26,348,2221,0
31,3210,2521,1
8,586,1523,1
46,3445,2112,0
47,351,4021,0
37,3638,1474,1
23,264,195,0
20,2668,32,1
61,2157,2914,1
48,471,3924,1
38,1745,1303,1
64,2992,2643,0
22,921,1482,1
14,2925,1377,0
40,1657,742,1
8,2778,1046,1
50,3659,3003,1
46,3927,2554,0
39,3700,97,1
51,510,2362,1
46,1825,1923,0
48,2139,2789,1
53,3484,3088,0
1,4091,1992,0
45,3126,1640,1
23,3641,2303,1
54,1499,256,0
19,1647,2842,1
60,2192,2329,1
18,1079,1467,0
51,1154,2628,0
22,451,2806,1
18,1209,1925,1
3,1775,3393,1
23,3486,152,1
48,2454,2922,0
40,2848,2233,0
10,347,3126,0
29,1112,1649,1
4,2125,712,0
22,2597,3297,1
12,663,3295,1
12,1634,1537,0
63,1838,3174,0
5,807,1964,0
29,2923,2743,1
45,1360,2914,0
57,2308,519,0
21,952,2231,1
2,1232,1230,0
63,839,1343,1
43,3605,1565,0
45,1615,2056,0
38,3501,1470,1
2,2907,3044,1
53,3284,2821,1
22,1961,2762,1
4,40,191,1
17,690,3891,1
64,3,3687,1
54,2333,1614,0
30,4011,1881,0
39,3867,2441,0
8,2849,1438,1
52,706,3328,0
5,3306,2072,0
23,1928,2617,1
15,3766,3532,1
40,4010,3064,0
32,3033,641,0
63,2555,3219,0
21,2753,3455,1
11,1723,2457,1
44,2293,2719,1
35,3801,3151,0
53,3798,151,0
22,3180,1097,1
41,638,1310,0
41,515,3536,0
53,1073,2881,0
21,1827,3258,0
15,1363,3591,1
50,1621,1521,0
31,3980,3880,1
9,3399,130,0
20,3826,1854,1
37,3804,864,1
37,2550,1497,0
35,1021,2696,0
46,2669,2512,0
60,1537,3532,1
13,3044,1070,0
25,2440,3117,0
7,3049,1862,1
11,4041,3163,0
62,604,1416,0
62,3275,3103,1
56,9,3427,1
3,3313,2096,1
11,3604,2273,1
33,1160,2414,0
1,3087,2832,0
14,2064,3982,0
11,277,3321,0
38,1349,3561,1
7,2054,1913,0
6,3511,1975,1
25,1058,2418,0
20,1795,3990,1
45,2643,2086,1
3,2584,3947,1
33,1758,410,0
17,964,3644,1
23,3526,1389,0
27,1840,3048,0
3,3267,2432,1
5,140,3823,0
26,3847,580,0
18,3487,2498,1
2,3635,1787,1
60,3593,3742,0
20,4059,3895,1
43,3695,2313,1
31,2994,1923,1
29,1424,3953,1
57,3904,3682,1
39,4012,1092,0
51,2306,2370,0
45,1769,1413,1
2,2121,2150,0
18,3081,3007,1
26,1022,521,1
42,1119,580,0
45,3040,2936,1
53,863,939,1
2,2876,741,0
14,2560,960,1
9,1389,1915,0
62,87,1889,0
53,2939,3266,0
23,3843,247,0
48,1757,3707,1
59,1293,1561,1
26,1328,3640,0
27,1975,2338,0
43,600,1308,0
7,512,2452,1
45,2394,3144,1
13,3247,3183,0
54,1393,1404,0
49,2373,1500,1
59,2615,3935,1
4,2749,1981,1
48,1196,2573,0
35,1932,1010,0
26,2053,1488,0
60,2876,1412,1
41,1579,2805,0
5,874,469,0
19,1428,341,0
11,250,2669,1
36,3776,1116,1
40,642,2741,0
48,4035,153,0
58,1392,2943,1
57,3740,3318,1
1,542,1852,1
61,3692,3692,0
47,2667,1337,0
5,3565,3151,0
5,1384,1446,1
52,4022,1420,0
13,3780,1153,1
33,152,1937,1
23,361,766,1
3,1031,963,0
8,1620,967,1
5,1849,3433,1
28,1046,3021,0
61,1112,539,0
8,631,439,1
6,624,2382,0
15,4015,1261,1
43,2713,532,1
10,1492,3503,0
56,3073,930,1
34,1140,3695,1
42,3003,872,0
14,875,3569,0
3,124,3299,0
48,19,988,0
53,1293,214,0
32,1175,1430,0
5,1053,515,0
7,3235,2922,0
3,1507,3234,0
22,1923,986,0
53,190,2290,0
2,2940,1189,1
8,1320,3245,0
11,1580,3621,1
58,451,403,0
8,2931,2827,0
6,1980,292,0
28,345,1350,0
22,3104,3897,1
33,2963,3247,1
5,844,193,0
40,546,1843,0
64,707,2602,1
13,758,1850,1
36,70,219,0
32,1998,2851,1
61,1552,1381,1
42,2574,2162,1
62,3431,2665,1
41,3177,3172,1
5,1933,822,0
8,1221,3510,0
54,688,2509,1
28,1706,1400,1
14,1855,3494,0
59,2432,689,1
30,3305,3098,0
38,3117,1136,1
14,344,3664,0
58,2534,775,0
27,2228,52,0
30,3870,50,1
41,718,2780,0
9,3213,3338,0
25,3611,1849,0
57,2589,2816,1
45,265,1309,0
22,1035,386,0
46,1222,237,0
52,3092,470,1
55,3066,2044,0
1,3024,329,0
19,2709,1066,1
42,1997,2282,1
6,2064,1021,1
43,2139,124,0
29,1154,1697,0
50,416,3636,1
64,1846,3022,0
44,3112,1822,1
12,3044,2504,0
26,235,3209,1
46,1421,2913,0
47,3747,2009,0
14,1246,1599,0
56,2208,2744,1
39,3615,3955,1
35,3871,567,0
37,3629,3695,0
8,3190,149,0
8,3971,2464,1
37,1640,1617,0
36,333,619,1
43,956,1945,0
16,1623,3711,1
30,2425,2366,1
13,1766,652,0
53,2956,681,1
52,1460,110,0
33,3060,2215,0
21,598,2974,1
7,532,988,1
52,3629,2176,1
51,2845,2309,0
12,3652,822,0
31,2417,2944,1
55,1431,2936,0
17,2908,3716,1
48,3140,1478,1
12,3056,1680,0
56,1289,424,1
33,1413,1923,0
24,2885,1776,1
9,2864,3127,0
9,2131,1,1
31,1344,300,1
54,3415,2663,0
9,3391,3871,1
44,767,2835,1
45,3045,84,0
48,515,1942,1
5,2947,2814,1
37,1180,476,1
19,1908,749,0
26,448,3295,1
64,2670,2218,0
24,895,3015,1
2,3569,1274,0
58,3925,706,0
33,3025,3903,1
64,1176,2662,1
12,2517,1658,0
58,2129,2861,1
23,2566,2450,0
44,2093,2750,0
18,614,2672,0
22,904,180,1
5,437,2098,0
2,2707,1014,1
48,729,605,0
45,573,3081,1
61,2703,3189,0
25,2314,4059,1
23,4039,1557,0
15,481,2824,1
59,3827,2971,1
24,3122,3566,0
62,1101,1109,1
48,976,1009,1
49,2760,1363,0
32,1168,3075,1
45,370,2160,1
55,908,1601,1
14,245,1472,1
31,3938,871,1
45,777,2858,0
40,768,4067,1
21,1227,1918,1
27,837,2048,1
54,2576,3401,1
11,2349,1182,1
33,2972,1966,0
44,2463,2690,1
32,1284,1288,1
28,587,168,0
48,381,317,1
53,3183,3103,0
50,1716,209,0
57,3388,3183,1
48,331,978,0
52,992,3126,0
22,589,1507,0
45,1772,452,0
4,293,1168,0
54,1712,18,1
61,1202,729,0
63,857,1933,0
21,1224,2749,1
15,453,3088,0
12,1262,3578,1
47,3906,83,1
6,113,2938,0
17,3721,2793,0
31,3750,3578,1
38,737,1240,0
21,2127,2635,0
22,1788,2279,0
28,1603,448,1
12,2887,250,1
36,3630,3877,1
23,1896,3218,0
28,1764,1535,0
59,4044,3277,0
10,1985,3112,0
53,2681,564,1
48,1754,2537,1
51,3805,2236,0
62,355,2555,0
13,79,1136,0
60,3657,4068,1
26,2183,695,0
24,2737,4029,0
47,2571,571,0
2,2108,2536,1
29,938,2299,0
9,2251,2812,1
9,2203,1743,0
