batchsize,matsize,channels_in,poolsize,padding,strides
49,363,19,3,0,4
23,395,3,5,0,2
50,128,21,5,1,2
39,382,24,1,0,2
30,311,12,5,0,4
2,362,16,3,0,1
47,105,48,2,0,1
22,317,8,7,1,2
35,107,59,5,0,2
29,397,18,3,0,4
3,175,11,2,1,4
5,448,16,2,0,4
29,313,24,6,0,2
56,284,26,6,1,3
9,135,45,4,1,2
7,20,12,5,0,3
62,490,14,1,1,3
33,466,16,4,1,2
48,447,8,3,1,1
24,56,93,6,1,4
54,329,13,6,0,2
21,349,18,7,0,1
63,5,1642,1,1,3
39,168,13,1,1,1
6,28,76,5,0,1
43,237,28,6,0,2
8,37,71,5,0,2
1,428,18,2,0,1
18,83,115,1,1,2
15,228,3,5,0,4
21,235,37,2,1,4
10,134,70,4,1,3
14,24,157,3,0,4
51,472,18,6,0,1
15,508,10,7,0,1
40,418,4,5,0,1
19,305,10,3,0,2
2,354,12,1,1,3
38,68,113,7,0,2
8,168,24,4,1,4
9,70,74,1,0,2
57,507,7,7,1,4
60,307,24,2,1,1
1,493,2,5,1,2
2,364,16,4,0,2
54,385,14,6,0,1
20,63,30,3,1,4
55,357,27,5,1,2
4,158,55,6,0,4
26,364,13,1,1,2
2,37,3,5,1,4
57,17,147,7,0,4
41,3,2195,2,0,1
25,283,34,3,0,4
42,164,33,2,1,4
34,438,7,7,1,4
55,420,1,1,0,3
4,12,762,5,1,3
5,340,25,2,1,4
64,498,16,5,0,2
5,306,9,5,0,1
9,163,27,7,0,4
5,392,14,4,0,4
20,486,3,7,0,1
39,139,22,7,1,3
12,378,6,5,0,1
49,382,10,1,1,3
50,344,19,6,1,4
48,54,108,2,1,4
24,39,224,7,1,3
19,510,10,6,1,1
64,140,50,7,0,4
23,350,22,5,1,4
41,269,11,2,1,4
23,382,23,6,0,4
36,273,27,2,1,2
53,314,20,3,1,3
46,33,196,1,0,4
9,366,26,4,0,4
36,30,83,6,1,1
35,306,14,7,0,2
6,38,72,2,1,4
44,291,21,7,1,4
57,490,3,1,1,4
52,113,57,7,0,3
49,395,8,5,0,3
19,477,19,6,0,3
49,368,20,5,0,4
27,63,23,1,0,2
38,459,16,5,0,2
64,145,30,5,0,3
25,341,24,7,1,1
11,200,40,7,1,2
7,153,4,5,1,3
48,495,12,5,0,1
64,402,20,3,0,3
10,416,9,5,0,2
6,315,11,4,1,1
62,109,73,5,1,4
18,387,19,4,1,2
12,220,23,4,1,4
43,393,19,1,0,2
55,26,194,2,1,1
12,246,12,5,1,4
38,14,678,4,0,2
33,238,2,7,1,3
54,255,27,4,0,3
8,466,2,4,1,4
52,360,10,4,1,2
16,386,13,3,1,2
30,344,4,4,0,2
11,348,5,1,1,2
36,140,12,1,1,4
13,357,27,6,0,2
30,168,28,4,0,4
50,381,8,7,1,4
53,10,213,2,1,3
64,450,16,6,0,1
25,263,5,3,1,4
14,498,17,4,1,2
16,394,12,7,1,1
48,82,44,1,0,4
49,257,30,3,0,1
13,116,72,2,0,1
61,348,9,7,1,2
14,211,30,7,1,3
58,473,2,2,0,4
41,113,54,2,0,4
17,166,54,7,1,2
13,122,13,5,1,3
3,445,10,5,0,2
54,365,3,1,0,2
18,317,29,2,0,4
52,474,16,6,1,4
39,52,106,1,1,1
19,169,57,6,1,1
20,106,47,4,1,1
33,9,22,7,1,2
36,50,197,3,1,3
26,307,30,6,1,4
43,497,13,4,0,3
37,382,1,5,1,4
24,328,24,6,1,4
7,506,4,4,0,3
12,439,12,7,1,3
37,278,24,1,0,3
18,421,14,5,0,1
22,133,10,5,0,4
30,77,66,4,1,2
10,417,12,4,0,1
43,502,16,1,1,4
60,191,27,3,1,4
51,379,16,4,1,1
27,299,18,1,1,1
44,187,25,6,1,1
25,46,9,4,0,3
45,181,45,4,0,1
25,84,85,4,1,3
42,488,17,5,0,4
26,90,24,5,1,4
35,208,23,7,0,2
58,450,21,4,1,4
37,192,35,1,1,2
33,126,22,5,0,1
61,460,5,3,1,4
44,432,3,7,0,1
14,107,75,6,1,2
18,20,15,5,1,2
32,460,4,2,0,1
24,173,25,3,1,3
3,195,40,1,0,4
54,257,12,1,0,4
11,149,50,2,1,1
9,381,8,3,1,1
31,402,5,1,1,2
55,211,7,7,0,1
44,285,17,6,1,3
55,368,19,6,0,1
12,496,13,7,1,3
54,445,17,7,0,3
34,93,40,1,1,4
40,391,6,5,0,1
53,111,34,6,1,3
34,279,10,6,0,1
63,175,18,5,1,3
54,468,16,2,0,2
47,259,28,3,1,3
60,178,6,6,0,1
57,308,24,6,0,3
21,376,24,7,0,4
62,413,9,7,0,3
13,313,10,3,1,1
3,216,12,7,0,3
45,421,12,7,0,2
40,506,9,7,1,1
42,171,20,1,0,2
44,198,9,4,0,2
62,60,78,7,1,3
44,355,15,3,0,4
22,455,18,3,0,2
13,19,385,2,0,1
3,189,3,5,1,3
43,505,8,3,0,3
46,196,34,1,0,1
14,129,43,5,1,2
47,474,18,3,1,1
5,397,9,3,0,2
46,391,7,1,0,2
35,368,6,7,1,4
46,221,3,1,1,2
45,172,54,5,0,3
48,351,4,2,1,1
6,352,7,1,0,2
58,72,94,7,0,1
40,282,5,4,1,4
17,377,15,3,1,1
54,348,4,2,0,2
52,36,178,1,0,3
44,136,69,2,1,3
55,14,186,4,0,3
22,135,17,2,1,1
31,491,14,7,1,3
7,38,164,3,0,4
44,451,16,7,0,3
4,205,12,6,1,4
1,418,15,6,0,4
9,375,11,1,0,4
31,474,11,2,0,1
8,436,19,5,0,1
2,375,10,7,1,2
34,210,35,4,0,2
38,116,59,7,0,4
54,50,130,1,0,1
38,414,9,4,0,4
33,481,12,2,0,4
12,471,17,7,0,2
25,465,5,7,0,1
27,418,14,1,0,4
18,296,12,2,1,2
56,100,52,5,1,2
27,460,8,1,0,1
52,32,219,4,0,1
7,387,12,2,1,3
38,239,7,3,1,3
53,307,6,7,1,3
63,2,679,1,0,4
18,160,61,5,1,2
40,29,207,3,0,3
51,29,166,2,1,4
23,25,119,6,0,2
18,420,21,5,0,4
43,452,6,2,0,3
29,346,27,1,0,4
61,252,12,2,0,1
50,397,2,1,1,2
2,337,24,1,1,3
25,16,471,5,0,2
27,157,42,1,0,2
1,296,32,5,0,1
45,402,8,5,1,3
48,472,7,6,1,2
61,86,81,4,0,3
14,117,46,3,1,4
50,124,37,5,1,3
45,382,22,7,1,3
24,200,44,7,1,1
27,263,2,6,1,3
56,483,12,3,0,3
29,321,21,7,0,4
51,386,13,1,0,1
48,112,8,6,1,1
50,185,27,1,0,3
39,32,201,7,1,3
58,207,41,2,1,2
3,287,30,7,1,3
32,182,26,1,0,2
54,152,5,7,1,3
58,80,40,7,0,3
26,466,7,3,0,3
17,406,9,1,1,2
59,511,13,7,1,4
33,458,14,7,1,1
16,213,15,7,1,1
44,273,7,5,0,3
27,18,160,5,1,1
31,4,1732,4,0,2
13,4,67,4,1,2
7,199,22,1,0,1
38,361,19,3,1,3
30,492,15,3,0,2
34,230,41,2,1,1
25,64,14,2,0,2
26,393,6,6,0,4
37,68,86,5,1,1
31,407,18,3,1,1
22,1,6961,1,0,2
46,299,26,1,0,1
14,220,28,6,0,1
14,33,14,1,1,3
43,312,16,5,0,2
51,276,32,7,1,4
37,367,16,4,1,1
55,63,113,5,1,3
45,224,8,3,0,4
56,301,20,2,1,1
6,374,23,5,1,4
41,351,9,2,0,1
10,104,3,6,1,3
7,469,11,3,0,2
5,421,5,2,1,4
44,132,45,2,0,4
43,453,21,3,1,4
48,470,19,1,1,3
16,215,34,4,1,4
43,184,11,3,1,3
52,408,16,6,0,2
54,262,19,1,1,1
5,222,41,2,0,1
20,187,7,5,1,4
41,325,25,3,1,3
37,364,1,7,0,3
14,398,18,2,1,2
22,257,33,5,1,4
39,432,12,3,0,2
52,276,15,3,1,3
31,500,16,6,0,3
22,146,64,7,1,2
15,185,10,4,1,4
24,75,28,5,1,4
2,308,10,7,0,3
22,264,11,6,0,3
63,121,23,1,0,4
36,204,12,4,0,2
52,200,23,4,0,2
63,435,4,1,1,3
20,97,31,4,0,2
62,356,20,4,1,3
64,113,24,1,0,1
43,44,62,7,1,1
28,138,5,4,0,4
55,117,70,1,1,3
13,278,28,3,1,2
57,102,67,3,0,1
14,500,4,6,0,2
28,499,17,4,1,1
59,257,37,3,0,3
12,216,25,3,0,4
64,327,4,7,1,3
44,382,15,5,1,1
15,393,16,4,0,2
13,351,21,5,0,4
13,465,1,5,0,3
36,244,10,4,1,1
47,120,10,6,0,4
41,158,16,3,0,1
15,139,59,6,0,2
53,74,46,5,0,2
30,283,1,2,0,4
16,139,36,2,0,4
43,459,14,4,1,1
43,255,8,1,1,1
23,498,5,7,1,4
18,21,295,1,0,4
7,363,9,4,1,2
5,275,8,7,0,3
64,491,1,1,1,4
53,263,23,5,0,4
20,303,32,3,0,3
3,207,7,5,1,3
44,230,4,7,1,2
48,348,5,6,0,1
64,409,14,1,1,2
10,324,4,5,0,4
51,233,21,6,0,3
52,13,301,3,0,4
58,273,9,3,1,4
59,64,9,5,1,1
29,117,77,3,1,3
3,449,12,5,1,4
25,129,15,1,0,2
52,384,1,2,1,2
41,408,19,5,1,1
61,230,28,5,1,1
29,127,37,5,1,2
22,70,10,6,1,3
48,128,32,2,1,1
12,365,24,2,0,2
32,204,14,6,1,4
2,328,9,5,1,1
46,466,16,4,0,3
61,195,14,6,1,1
28,253,1,6,1,3
41,99,25,5,1,2
47,152,60,1,1,2
12,253,11,4,1,2
33,375,4,7,1,2
4,181,53,6,0,4
59,330,12,6,0,4
40,330,27,1,1,2
42,161,8,6,0,1
28,454,11,2,1,4
40,157,20,6,1,1
35,403,3,3,1,3
48,77,14,7,0,1
32,57,148,5,1,3
34,378,10,2,1,4
8,285,26,6,1,2
31,239,6,7,1,1
7,125,74,6,1,1
17,442,3,3,0,1
58,430,6,4,1,4
51,26,257,7,1,1
58,243,32,7,0,2
42,394,9,6,0,4
55,50,6,1,0,2
6,463,7,5,1,3
36,249,26,1,1,2
60,358,19,4,1,3
5,128,57,4,0,3
24,193,20,7,1,1
1,434,12,2,1,3
33,39,170,1,0,2
27,297,16,1,1,2
36,350,6,6,1,2
27,26,364,7,1,4
33,167,35,1,0,4
34,210,22,5,0,2
16,443,5,5,1,1
61,230,1,3,1,4
58,56,15,7,0,3
53,259,6,6,1,1
40,307,13,5,0,2
2,310,9,6,0,1
45,258,14,5,1,3
2,109,71,1,1,2
38,19,26,7,1,2
62,94,40,1,0,3
43,216,45,7,1,4
42,147,34,5,0,3
21,324,2,1,1,2
23,49,26,2,0,2
1,26,267,3,1,2
62,21,349,1,1,4
58,390,24,5,1,4
37,246,39,4,1,3
39,178,55,5,1,3
34,506,8,1,1,3
2,434,5,4,1,3
33,396,14,1,0,2
20,40,136,7,0,2
54,125,51,1,1,1
60,395,17,6,0,1
25,477,14,2,0,4
18,22,356,3,0,1
13,509,4,1,1,4
31,26,28,2,0,4
48,193,11,1,1,3
4,386,22,1,0,3
23,127,57,7,0,3
47,83,72,4,1,1
7,107,68,6,1,4
51,48,134,2,0,4
63,238,40,7,1,3
59,243,10,3,1,1
34,256,32,2,0,1
33,346,6,7,1,3
18,101,45,7,0,3
29,463,16,7,0,1
12,149,1,4,0,3
42,28,113,1,1,4
46,108,57,4,0,3
38,455,20,7,1,1
12,107,53,2,0,3
50,498,5,2,0,3
46,374,20,4,0,1
25,82,56,6,0,4
55,100,32,3,0,3
50,107,57,7,0,2
18,178,34,3,0,4
45,317,7,4,0,2
59,123,63,5,0,1
20,247,13,1,1,3
26,397,23,2,0,1
52,282,8,7,0,1
34,458,13,4,0,1
63,404,21,5,0,1
54,43,118,1,1,3
44,353,7,6,0,2
59,351,17,3,1,1
46,181,5,6,0,4
45,143,34,6,1,1
9,485,19,6,0,1
30,387,20,3,1,4
36,13,132,7,1,1
17,253,12,3,0,2
31,33,267,3,1,1
36,137,36,1,1,2
41,188,34,1,0,1
49,479,14,6,0,3
1,314,16,2,0,2
3,326,10,4,0,4
7,329,10,2,0,2
64,3,2795,2,0,2
30,486,8,5,1,2
64,411,20,4,1,1
20,447,5,5,0,2
7,287,11,6,0,1
64,165,40,5,0,1
1,325,29,7,1,1
53,52,149,3,1,2
7,54,28,6,1,1
3,133,55,2,1,2
28,440,5,3,0,1
16,79,111,4,1,1
2,207,27,7,0,4
17,392,11,6,0,4
45,413,7,1,1,3
1,147,12,5,0,2
40,167,14,3,1,4
13,57,146,7,1,1
26,79,68,5,0,3
12,71,81,1,1,3
27,244,28,7,1,4
56,484,7,4,0,2
62,106,24,4,1,1
27,230,19,3,0,4
47,305,16,1,1,1
19,378,3,1,1,4
10,105,38,6,0,3
18,486,1,6,1,4
42,51,143,1,1,2
11,412,4,7,0,1
15,311,6,6,0,2
2,74,41,6,1,1
54,484,1,3,1,3
9,96,5,7,0,4
52,204,40,3,0,4
60,468,7,3,1,3
7,200,38,7,1,4
30,299,2,5,1,3
56,223,22,1,0,2
17,197,16,7,1,1
3,103,54,7,0,3
13,439,1,1,0,1
25,50,17,3,1,3
30,477,2,5,1,1
51,101,24,1,0,4
33,164,57,5,1,1
15,271,14,7,0,2
51,35,53,2,1,1
26,278,4,6,1,2
49,124,51,7,0,2
50,135,52,1,1,4
30,32,1,5,0,4
6,309,28,5,0,3
35,381,9,3,0,2
18,117,63,4,0,4
47,117,51,5,0,2
29,129,31,4,0,1
39,71,87,6,1,4
64,450,20,6,0,4
63,287,31,6,0,1
33,118,66,7,0,4
44,414,17,7,0,3
47,502,14,6,1,2
63,122,75,3,0,1
23,144,63,6,0,3
8,275,21,6,0,3
55,362,19,6,0,1
2,107,40,7,1,2
29,136,30,3,1,2
15,219,34,3,0,3
41,340,17,1,1,2
50,229,39,5,1,4
50,263,13,3,0,3
51,32,59,3,1,1
51,356,19,2,0,3
3,83,84,3,1,3
49,284,5,6,0,2
26,95,101,5,1,4
33,98,86,7,1,1
61,204,17,4,0,3
14,343,2,7,0,1
6,136,14,5,0,4
32,64,24,5,0,4
29,377,12,2,0,3
5,300,9,7,0,3
30,11,806,5,1,3
32,16,545,7,0,2
61,403,14,4,0,2
13,60,103,4,0,3
43,454,11,1,1,3
3,373,12,5,0,4
31,20,333,7,1,4
47,199,13,3,1,3
11,308,8,7,1,4
46,309,22,6,1,4
64,268,11,5,1,2
24,461,8,4,0,3
55,39,76,1,1,2
27,228,15,6,0,3
8,253,38,2,0,3
50,318,18,6,1,4
49,117,83,5,1,2
17,458,2,5,0,2
48,449,16,3,0,2
61,365,24,3,0,2
43,1,2275,1,1,1
7,150,55,2,0,2
13,289,17,7,0,2
6,458,6,6,0,4
28,233,32,2,0,1
35,100,90,3,1,4
21,12,739,5,0,1
10,486,19,6,1,2
5,402,19,4,1,1
21,285,12,1,0,4
15,295,15,7,0,4
41,200,29,3,0,3
37,403,13,7,0,4
54,481,10,2,1,1
22,134,54,2,1,3
10,56,59,3,1,3
39,163,40,7,0,1
55,509,7,6,1,1
60,256,2,2,1,1
44,60,104,7,1,2
15,475,6,2,0,3
51,100,84,4,0,2
50,277,4,7,1,3
50,302,28,3,0,2
3,302,26,7,1,1
45,7,632,4,0,2
48,10,882,4,1,2
61,46,33,1,1,4
60,319,19,1,0,4
41,326,25,2,1,1
17,471,3,5,1,1
19,400,18,6,1,3
48,365,5,7,0,3
19,240,19,4,1,4
48,60,79,5,1,2
1,462,2,4,1,2
15,511,2,3,0,3
4,57,9,3,1,2
9,14,301,6,0,4
37,352,27,4,0,4
59,207,28,6,1,3
28,66,46,1,0,3
10,88,50,4,1,4
64,342,8,2,1,2
12,35,32,7,0,2
26,182,32,2,1,1
61,429,19,2,1,2
36,194,24,3,0,4
4,296,3,1,1,3
34,96,14,1,1,3
23,376,16,3,1,2
13,55,148,2,0,3
32,339,6,6,1,1
19,439,10,3,0,4
63,229,35,5,0,3
7,486,2,1,1,3
54,286,7,2,1,1
17,52,98,4,1,4
2,82,53,6,0,1
64,495,17,2,0,1
1,206,25,5,1,2
40,219,8,4,0,3
21,438,10,6,1,3
42,347,14,5,1,1
45,261,13,7,0,3
7,135,32,3,1,4
39,284,14,7,0,3
44,88,52,3,1,3
34,80,37,4,1,2
34,170,42,4,0,1
1,392,5,3,1,1
54,478,15,1,0,2
24,218,34,5,0,1
55,478,10,3,1,1
44,9,1004,3,0,2
60,450,12,7,1,2
35,504,14,1,0,4
3,223,6,7,1,1
35,451,10,6,0,4
1,506,1,3,0,3
40,326,6,4,0,3
14,201,1,3,0,1
26,405,2,4,1,1
10,106,4,5,0,1
5,106,54,4,0,2
29,346,20,7,1,3
34,301,25,1,1,4
20,364,17,3,1,3
43,45,41,5,1,3
60,155,49,1,0,4
55,51,8,5,1,4
14,34,133,2,1,4
50,59,159,5,0,1
8,375,6,4,1,3
46,369,16,2,0,1
61,290,30,7,0,2
6,52,46,4,1,1
30,427,20,7,1,3
26,196,16,4,1,1
8,244,24,3,1,2
21,471,13,5,0,3
19,254,34,3,0,4
38,499,9,5,0,1
59,280,3,3,0,1
13,460,1,3,0,4
6,430,16,3,0,2
3,271,28,4,0,2
19,317,5,6,0,3
20,412,4,5,0,3
27,320,12,6,1,1
10,159,48,3,1,3
52,203,10,3,1,4
58,461,6,5,0,3
11,260,25,1,0,1
11,305,7,1,0,4
12,267,13,5,0,2
61,322,6,7,1,4
40,155,52,2,1,2
52,248,26,1,0,1
44,101,1,4,1,4
61,358,24,3,0,4
11,55,18,5,1,3
3,461,18,7,1,4
52,347,13,4,0,4
14,348,4,1,1,4
49,406,22,3,1,3
10,270,27,1,1,4
27,25,150,4,1,4
57,203,24,2,1,3
8,149,61,2,1,3
63,176,43,2,1,1
57,432,20,4,0,1
21,311,4,3,0,3
54,208,7,3,0,3
30,21,432,7,0,2
60,165,3,6,0,2
27,185,32,6,0,4
40,92,78,3,1,4
12,270,32,4,0,3
2,222,33,1,0,4
35,32,273,1,1,3
33,201,41,5,0,2
56,245,27,7,1,4
46,278,17,2,1,1
49,54,83,7,0,3
35,423,3,5,0,1
22,236,29,2,0,1
57,244,9,7,1,3
5,190,11,7,0,2
58,115,28,5,1,1
60,302,7,4,0,2
50,474,1,2,0,1
24,50,35,2,0,1
18,480,13,6,0,3
21,173,11,5,0,2
48,281,21,3,1,1
52,139,40,6,0,1
34,248,7,6,0,1
32,136,4,1,1,2
28,447,18,1,0,3
45,491,12,6,1,1
50,494,4,3,1,3
28,179,17,4,1,4
37,49,193,3,1,1
15,73,9,5,0,2
16,110,9,1,0,2
13,341,19,6,0,4
53,102,42,2,0,1
43,144,36,5,0,1
11,467,3,3,0,1
22,420,2,5,1,1
52,493,15,5,1,3
9,240,7,7,0,4
1,334,17,5,0,4
61,248,5,2,1,2
10,459,10,5,0,3
58,229,8,5,1,1
31,62,52,1,1,4
37,380,16,1,0,1
45,6,285,2,0,4
50,283,4,2,1,1
28,364,23,2,0,2
22,466,15,1,0,2
36,400,16,1,0,3
60,329,24,5,1,2
32,107,6,3,0,1
10,180,2,3,0,1
10,9,203,1,1,3
8,387,6,5,0,1
1,332,10,2,1,3
26,174,49,2,0,1
60,367,12,1,0,3
41,287,21,7,0,3
38,411,23,6,1,1
2,198,27,1,0,1
33,118,27,7,1,1
33,126,22,1,0,4
58,292,16,5,0,1
36,287,21,5,1,3
62,320,1,4,1,3
50,354,26,4,0,3
20,426,10,5,1,3
53,259,29,6,1,2
19,363,8,3,0,3
50,425,5,4,1,1
57,68,71,3,1,4
51,47,161,4,1,4
63,385,17,4,0,1
36,178,27,7,1,2
32,165,53,4,1,3
48,112,85,5,1,3
40,238,13,3,1,3
54,336,16,1,1,1
63,159,39,7,1,2
33,168,1,6,1,2
26,110,73,5,1,4
13,283,23,5,0,1
26,312,11,6,1,4
23,499,2,6,1,1
34,135,31,6,0,4
13,394,7,3,0,3
61,465,13,1,1,1
14,414,3,4,0,1
38,123,29,6,1,3
2,190,22,3,0,4
54,507,12,4,0,4
28,492,18,3,0,3
46,16,220,3,0,2
31,180,52,2,0,2
25,178,26,2,0,2
23,360,9,2,0,2
35,222,29,5,1,4
39,149,40,5,1,3
24,470,8,2,1,3
51,381,18,7,0,2
34,133,71,2,1,4
53,181,52,5,1,3
3,258,36,1,1,2
15,284,9,6,1,1
26,77,70,3,0,4
10,237,31,7,0,1
17,39,135,2,0,3
63,450,21,5,0,4
50,233,26,7,1,4
61,265,12,4,0,4
23,204,16,6,1,2
32,117,82,6,0,3
52,456,2,6,0,3
17,377,4,3,1,1
49,173,17,1,0,1
26,487,11,2,1,1
14,286,11,4,0,3
25,377,2,4,0,1
15,108,52,7,1,4
60,359,23,5,0,3
32,328,1,1,0,4
6,372,15,1,0,3
35,308,2,6,1,1
7,35,57,1,0,4
17,405,11,3,0,4
19,390,15,4,0,3
17,171,54,1,0,1
60,459,7,2,1,4
46,498,2,6,0,4
7,489,8,2,1,3
17,82,17,2,0,3
3,52,5,4,0,1
44,506,9,1,1,4
51,314,3,2,1,3
33,384,11,2,0,4
17,357,15,7,0,4
62,371,20,6,0,3
37,52,151,7,1,1
19,297,11,5,1,3
7,272,30,3,0,2
9,22,124,5,0,2
59,461,6,5,1,4
24,73,74,7,1,4
26,2,3880,2,0,3
38,134,61,7,0,4
23,210,21,4,0,2
55,122,30,5,1,3
13,179,6,2,0,4
19,116,40,3,0,3
30,11,268,7,1,2
33,369,21,3,1,2
4,10,799,2,0,2
40,476,3,3,1,1
22,58,80,4,1,1
53,493,18,6,1,2
52,405,18,7,1,1
42,227,29,3,0,4
21,183,8,1,0,3
34,183,9,5,1,3
40,133,61,1,1,2
25,88,77,6,1,3
2,232,22,5,1,2
42,141,46,7,0,3
52,60,37,1,1,4
24,234,34,5,0,3
52,76,30,2,1,4
47,451,15,7,0,4
28,483,3,3,0,1
41,472,3,1,0,2
6,380,11,7,1,4
29,214,20,7,1,2
63,502,1,4,1,1
46,354,25,1,0,4
40,435,15,4,0,1
40,118,2,5,1,3
13,119,2,1,1,1
22,22,422,3,1,2
36,36,118,6,0,3
10,146,53,5,0,4
33,511,17,4,1,2
28,95,57,2,0,3
31,369,11,5,0,3
58,16,576,2,1,3
40,441,6,2,1,4
47,240,37,3,1,4
52,356,25,4,0,2
21,253,33,6,1,1
26,265,13,5,1,2
63,169,52,1,1,3
19,274,29,6,0,3
46,79,77,7,0,4
5,274,3,5,0,3
56,328,2,1,1,1
62,210,43,3,1,1
45,291,31,7,1,1
20,486,9,4,1,2
29,31,152,4,1,4
51,312,16,6,1,2
37,469,16,1,1,4
8,393,3,5,1,3
2,463,6,1,1,4
22,129,37,3,0,1
40,256,18,1,0,3
46,76,113,3,0,2
46,209,41,7,1,3
5,236,6,7,0,3
9,186,7,5,0,2
21,403,5,7,0,1
59,220,25,6,1,1
54,245,33,6,0,4
8,188,41,3,1,4
52,404,5,6,0,1
42,67,5,1,0,4
15,62,84,3,1,2
2,472,17,4,1,3
3,332,19,3,0,3
13,276,27,1,1,1
63,291,20,3,0,3
4,196,6,3,1,3
39,276,22,6,0,4
27,238,17,5,0,2
47,432,6,5,1,1
59,374,10,5,0,1
64,267,2,1,1,2
46,264,22,1,1,4
35,69,19,5,0,4
61,157,44,4,1,4
32,443,7,7,1,1
51,237,24,2,1,3
59,180,36,7,0,2
52,504,14,2,1,4
48,57,11,3,0,4
14,99,32,6,1,1
2,284,30,4,1,3
46,10,596,4,1,2
44,190,10,2,0,2
37,348,4,4,1,3
13,362,16,5,1,2
43,91,1,7,1,4
42,275,2,7,0,3
8,405,7,5,0,3
25,262,18,5,1,3
25,238,1,4,1,1
50,340,15,7,0,3
48,51,39,6,1,3
43,314,8,6,1,3
5,197,20,7,1,2
41,460,2,6,1,2
1,293,18,1,0,1
41,305,8,7,1,4
12,423,15,7,1,3
4,341,14,6,1,1
25,477,3,6,1,1
37,21,256,3,0,4
6,68,85,5,0,4
14,170,29,1,1,2
8,168,46,6,0,2
64,107,55,4,1,4
47,332,8,7,0,2
23,207,20,1,0,3
52,82,49,4,1,2
29,466,4,4,1,2
58,175,17,6,1,3
52,460,13,6,0,1
61,483,6,5,0,4
18,233,37,1,0,1
14,215,12,1,1,1
5,367,11,5,0,1
37,48,158,7,1,2
60,42,214,3,0,3
59,15,224,7,0,3
60,459,1,4,1,1
44,387,9,6,1,1
31,511,15,4,0,4
1,395,12,7,1,1
50,74,102,1,0,2
6,224,35,7,1,4
49,69,68,2,1,1
27,136,20,1,0,1
38,388,23,2,1,1
21,162,60,2,0,3
35,100,17,1,1,4
30,506,7,3,1,3
6,347,10,2,0,4
14,286,11,5,0,1
38,369,20,1,0,4
53,85,60,4,1,4
46,343,12,5,1,2
10,282,26,1,0,1
63,186,36,2,1,3
35,156,60,4,1,3
55,311,19,2,1,3
2,442,14,5,0,4
17,333,18,5,0,1
34,145,54,4,0,4
57,441,21,2,0,2
39,326,25,5,1,3
56,148,36,4,1,2
22,157,56,2,1,4
41,347,18,7,0,3
10,358,26,4,0,3
48,405,13,2,1,1
26,226,35,6,0,1
15,331,23,3,0,3
59,174,30,3,0,1
18,114,27,5,0,3
1,46,179,2,1,4
62,203,44,4,1,1
33,190,49,4,1,2
48,251,33,2,1,2
1,300,16,2,0,1
13,17,494,2,0,4
39,191,7,3,1,3
24,229,35,2,0,1
49,364,11,5,0,1
16,53,50,1,0,2
43,464,14,1,0,4
33,105,46,5,0,3
12,65,32,2,0,1
3,150,21,1,0,3
37,321,14,2,1,2
50,467,2,7,1,4
55,501,6,2,1,2
4,100,8,3,1,3
39,77,121,2,1,3
45,197,17,3,1,1
52,18,258,4,1,2
1,460,9,3,0,1
56,388,2,2,0,1
15,184,32,3,1,4
41,257,21,3,0,1
39,76,56,6,0,4
53,487,16,1,0,1
40,293,33,5,0,4
8,38,122,2,1,2
58,237,15,6,1,2
11,13,571,6,1,3
9,38,93,7,1,4
17,217,7,5,1,1
62,62,95,7,0,4
52,250,29,5,1,4
28,109,19,6,1,3
20,442,17,2,1,2
30,359,4,2,1,4
45,87,88,7,0,3
23,257,14,6,1,3
42,334,21,1,1,3
43,378,3,5,0,4
7,32,295,1,0,2
25,264,11,5,1,3
38,8,1096,5,0,3
19,459,6,4,1,1
55,426,12,5,1,1
26,295,20,1,1,2
42,283,24,7,1,1
47,493,13,5,1,2
42,229,1,3,0,3
49,15,1,2,1,3
42,276,6,4,0,1
12,507,17,4,0,4
14,295,25,5,1,4
2,320,10,2,1,1
40,360,8,3,1,1
39,285,29,2,0,1
54,88,14,4,1,1
15,169,18,1,1,1
31,191,9,4,1,1
24,140,59,6,1,4
23,482,13,1,1,4
32,164,38,6,1,2
8,478,9,6,0,2
30,253,23,4,1,1
24,211,23,4,0,3
29,331,11,3,1,4
36,422,20,6,0,2
37,255,15,1,0,3
19,285,32,5,1,2
41,194,43,6,1,3
31,4,863,3,0,2
5,235,17,5,1,4
16,464,2,7,1,4
47,392,1,5,0,3
43,411,7,5,1,4
22,296,11,3,1,2
10,168,27,1,1,4
25,29,28,7,0,4
59,485,15,4,1,3
28,210,26,4,1,1
34,311,27,1,1,2
29,122,3,4,0,3
45,297,5,7,1,3
10,57,146,2,0,3
26,379,24,1,0,3
20,420,13,2,0,2
62,2,677,2,0,1
7,36,140,7,0,4
43,375,23,1,0,3
61,159,21,2,0,2
40,16,425,3,1,2
54,69,28,5,1,1
2,95,17,2,1,4
48,294,6,5,0,3
37,172,7,4,1,4
4,385,18,4,1,1
28,471,17,4,0,3
60,270,36,5,0,3
34,48,147,4,1,4
23,114,8,5,0,2
9,484,13,5,0,4
29,158,39,2,0,3
41,117,57,6,1,3
36,108,57,6,1,2
6,473,6,7,1,2
1,297,3,4,1,1
51,189,9,6,1,4
10,364,5,5,1,2
52,65,76,1,1,2
52,435,6,2,1,1
49,414,2,7,1,3
25,398,17,4,1,3
40,419,7,2,1,3
